id,campaign_id,central_claim,llm_backends,dataset,languages,veracity,veracity_confidence,member_count
nar_611,camp_336,"Misinformation narratives link Trump's actions, geopolitical shifts, and vaccine debates to broader global power struggles.",bm25_rag,euvsdisinfo,ARABIC|AZERBAIJANI,,,3
nar_358,camp_337,Russia's strategic actions are jeopardizing its reputation as a reliable energy supplier while military incidents raise geopolitical concerns.,bm25_rag,euvsdisinfo,EN|HUNGARIAN|RU,,,3
nar_764,camp_337,"The provided claims cover diverse topics, including genetic modification, political parties, Moldovan politics, visa policies, and Crimean Tatar issues.",bm25_rag,euvsdisinfo,EN|RU,,,5
nar_221,camp_338,Western support for Ukraine and regional political dynamics are influenced by diverse international opinions.,bm25_rag,euvsdisinfo,Hungarian|Russian,,,3
nar_688,camp_339,Health officials advise caution regarding travel to Georgia due to potential infectious disease risks.,bm25_rag,euvsdisinfo,GEORGIAN|RU,,,3
nar_80,camp_339,"Geopolitical events involve alleged manipulation, diplomatic tensions, and international incidents with complex origins.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_756,camp_340,"Misinformation surrounds missing Brazilian children, with claims suggesting mafia involvement in smuggling.",bm25_rag,euvsdisinfo,EN,,,3
nar_623,camp_340,"Evidence suggests a military-grade nerve agent was involved in an incident, possibly linked to a server error or crash.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_315,camp_341,Foreign interference and surveillance are allegedly being used to discredit political figures and processes.,bm25_rag,euvsdisinfo,Arabic|Russian|Slovak,,,3
nar_371,camp_341,External military activity and economic shifts are creating unpredictable risks and forcing local changes.,bm25_rag,euvsdisinfo,RU,,,3
nar_220,camp_342,"International conflicts involve disputed borders, language mandates, and allegations of war crimes.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_470,camp_342,"Global South nations question Western actions against Russia, citing perceived hypocrisy and differing views on the conflict.",bm25_rag,euvsdisinfo,RU|UK,,,3
nar_989,camp_343,"Geopolitical dynamics involve election concerns, Russian foreign policy shifts, and regional tensions in the Mediterranean.",bm25_rag,euvsdisinfo,Arabic|German|Russian,,,3
nar_260,camp_49,"Geopolitical tensions are escalating, marked by military conflicts and domestic political challenges.",bm25_rag,euvsdisinfo,English|Hungarian|Russian,,,3
nar_209,camp_343,"A series of unrelated incidents, including a flight landing, an assault, and alleged election fraud, are being linked together.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_724,camp_344,Authoritarian regimes in Eastern Europe are using political repression and manufactured narratives to control their populations.,bm25_rag,euvsdisinfo,DE|EN|GEORGIAN|RU,,,4
nar_245,camp_244,External actors are manipulating regional conflicts and political events for strategic gain.,bm25_rag,euvsdisinfo,Russian,,,3
nar_172,camp_184,"Misinformation narratives link political figures to alleged misconduct, foreign interference, and domestic unrest.",bm25_rag,euvsdisinfo,English,,,4
nar_563,camp_344,"Saudi Arabia extended its Tax Disputes Law, while the UK held a referendum on its future.",bm25_rag,euvsdisinfo,ARABIC|EN,,,3
nar_259,camp_344,"Various nations are making assertions regarding military actions, human rights abuses, and disarmament commitments.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_253,camp_345,US military aid to Ukraine has been frozen amid ongoing hybrid warfare and disputed casualty figures.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_166,camp_345,"Governments are facing scrutiny over military actions, election integrity, and the use of state power.",bm25_rag,euvsdisinfo,English|Russian,,,4
nar_562,camp_346,External powers exploit border crises and past conflicts to justify actions and sanctions.,bm25_rag,euvsdisinfo,RU|SK,,,3
nar_690,camp_194,Misinformation narratives falsely exaggerate events and misrepresent geopolitical alignments to shape public perception.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_626,camp_86,Global elites are using crises to undermine national sovereignty through control and migration agendas.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_501,camp_302,"Russia is pursuing a geopolitical shift while various events involve disputed evidence, coercion claims, and military tension.",bm25_rag,euvsdisinfo,EN|RU,,,4
nar_497,camp_346,"Narratives are being shaped by conflicting expert opinions, geopolitical justifications, and external pressures on policy.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_16,camp_347,"Sudden heavy rainfall caused rapid street flooding, trapping people inside city establishments.",bm25_rag,euvsdisinfo,RU|Russian,,,4
nar_91,camp_347,"Global issues span religious advocacy, international sports achievements, geopolitical tensions, and calls to curb hate speech.",bm25_rag,euvsdisinfo,Arabic,,,4
nar_478,camp_348,"European populations increasingly view Russia as a primary threat, questioning regional alliances and diplomatic actions.",bm25_rag,euvsdisinfo,EN|GEORGIAN|RU,,,4
nar_951,camp_348,Geopolitical tensions and contested narratives are being amplified alongside challenges to key testimonies.,bm25_rag,euvsdisinfo,Russian,,,3
nar_520,camp_349,"Governments are investing in national security, economic stability, and media literacy to manage domestic challenges.",bm25_rag,euvsdisinfo,EN|GEORGIAN|ROMANIAN,,,3
nar_289,camp_349,"Russian actions, including military presence and port blockades, threaten global stability and food security.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_504,camp_350,Ukrainian authorities are accused of escalating conflict while suppressing domestic opposition amid ongoing military strikes.,bm25_rag,euvsdisinfo,ARMENIAN|RU|UK,,,3
nar_883,camp_190,Western powers are allegedly pressuring Russia while Ukrainian forces utilize radical nationalists in foreign military operations.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_743,camp_350,Russia maintains a modern military presence near Europe while Ukrainian political actions are questioned.,bm25_rag,euvsdisinfo,PL|RU,,,3
nar_28,camp_351,The provided sub-claims lack a discernible shared central narrative topic.,bm25_rag,euvsdisinfo,Czech|English|Russian,,,3
nar_116,camp_351,"Political narratives manipulate public perception regarding pandemic origins, territorial disputes, and international alliances.",bm25_rag,euvsdisinfo,Russian,,,3
nar_298,camp_352,Conflicting reports suggest Ukrainian military actions and internal incidents are escalating the conflict in Donbas.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_56,camp_352,Russia is facing international scrutiny over alleged political violence and diplomatic tensions.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_350,camp_49,Disputed geopolitical conflicts and territorial claims drive narratives about international relations and political alignments.,bm25_rag,euvsdisinfo,RU,,,3
nar_68,camp_353,"Belarus views US actions as hostile, complicating diplomacy despite aid reception and evidence contradicting Russian denials.",bm25_rag,euvsdisinfo,English|Italian|Russian,,,3
nar_630,camp_353,"These claims touch upon nuclear threats, geopolitical grievances, and domestic political opposition in Russia.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_537,camp_253,"These claims suggest geopolitical narratives involving strategic caution, historical revisionism, and political repression.",bm25_rag,euvsdisinfo,ARMENIAN|EN|RU,,,3
nar_303,camp_354,International actors and regional groups dispute legitimacy while military actions violate established agreements.,bm25_rag,euvsdisinfo,Arabic|Ukrainian,,,3
nar_242,camp_94,Political maneuvering and external pressures complicate Ukraine's path amid internal resistance and criticism.,bm25_rag,euvsdisinfo,Russian,,,3
nar_625,camp_354,Russia denies involvement in the Malaysian Boeing crash while past US officials acknowledged its historical perspective.,bm25_rag,euvsdisinfo,RU,,,3
nar_710,camp_355,"Radical groups are responsible for atrocities, demanding an end to military provocations in Ukraine.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_20,camp_146,"Political instability and internal conflict are driving significant geopolitical shifts in Syria, Ukraine, and the US.",bm25_rag,euvsdisinfo,English|Hungarian|Russian,,,4
nar_345,camp_355,"Evidence suggests the official narrative regarding the MH17 downing is flawed, prompting calls for further sanctions.",bm25_rag,euvsdisinfo,RU,,,3
nar_495,camp_356,"Sanctions against Belarus are undermined by Russian support, while media censorship and misinformation remain contested issues.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_265,camp_356,NATO's influence is allegedly being used to direct or manipulate political movements within Georgia.,bm25_rag,euvsdisinfo,Georgian|Russian,,,3
nar_802,camp_357,"These claims present a mix of national sovereignty assertions, election integrity disputes, alleged arms diversion, and demands for cultural conformity.",bm25_rag,euvsdisinfo,EN|LITHUANIAN|RU,,,4
nar_27,camp_357,"Evidence suggests Russian claims about Bucha staging are false, while international disputes surround chemical weapons and Ukraine targets Donbas residents.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_15,camp_378,Contact the sales department to inquire about pricing for the product or service.,bm25_rag,euvsdisinfo,EN|English,,,3
nar_928,camp_358,Mafia smuggling and alleged police complicity are subjects of disputed or investigated claims.,bm25_rag,euvsdisinfo,English,,,3
nar_418,camp_358,Western powers are accused of ignoring Russian aggression while internal Ukrainian debates focus on war and land reform.,bm25_rag,euvsdisinfo,EN|FR|RU,,,3
nar_956,camp_359,Russian public trust in Putin is declining amid geopolitical disputes and questions about international narratives.,bm25_rag,euvsdisinfo,Azerbaijani|Russian,,,3
nar_388,camp_49,"Geopolitical tensions are evident in strained international relations, military actions, and contested citizenship claims.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_392,camp_11,"Misinformation narratives involve alleged secret actions, weapon misuse, and geopolitical distrust across various global events.",bm25_rag,euvsdisinfo,CS|EN|RU,,,4
nar_937,camp_93,Geopolitical instability and economic vulnerabilities are creating significant crises across Eastern Europe.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_48,camp_359,Russian officials dispute German claims regarding the poisoning of Alexei Navalny with Novichok.,bm25_rag,euvsdisinfo,Russian,,,3
nar_596,camp_360,Ukrainian instability is linked to internal corruption and external manipulation by Western powers.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_19,camp_360,"Hezbollah's potential use of AI drones mirrors regional military tech, while geopolitical disputes persist over Ukraine and Western territories.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_553,camp_361,"Global economic trends are characterized by fluctuating investment, trade tensions, and evolving government industrial policies.",bm25_rag,euvsdisinfo,EN,,,3
nar_26,camp_361,"Misinformation circulates regarding Iranian weapons in Syria, US election integrity, and new COVID-19 drug developments.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_590,camp_362,Misinformation promotes unproven remedies for illness while political and economic issues surround global health and energy.,bm25_rag,euvsdisinfo,ARABIC|RU,,,4
nar_693,camp_362,International agreements and political instability are undermining stability in Eastern Europe.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_793,camp_179,Russia is using geopolitical disputes and sanctions to advance its strategic interests while navigating international relations.,bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_566,camp_363,"Political power struggles involve hidden agendas, strategic maneuvering, and allegations of electoral fraud.",bm25_rag,euvsdisinfo,RU|SERBIAN,,,4
nar_526,camp_363,Russian actors actively sought to influence US politics through cyber operations and information warfare.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_966,camp_3,"The provided claims cover unrelated topics, making a single central narrative claim impossible to form.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_655,camp_364,Political actions in Europe are being framed as either supporting Russian interests or driving domestic political shifts.,bm25_rag,euvsdisinfo,EN|ES|PL|RU,,,4
nar_155,camp_364,European political narratives are being challenged by skepticism regarding official events and economic pressures.,bm25_rag,euvsdisinfo,Italian|Russian,,,3
nar_609,camp_365,"Geopolitical tensions involve militant threats, military reluctance, and political maneuvering across Europe and the US.",bm25_rag,euvsdisinfo,EN|RU,,,4
nar_678,camp_365,"Different events are being framed by various groups to suggest underlying issues of mismanagement, distress, or provocation.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_986,camp_366,Russia faces military challenges while facing increased US aerial threats near its northern territories.,bm25_rag,euvsdisinfo,English|Romanian|Ukrainian,,,3
nar_667,camp_366,"Investigations into the MH17 crash are shifting blame, suggesting innocence despite sanctions impacting airlines.",bm25_rag,euvsdisinfo,EN,,,3
nar_159,camp_367,"Disputed pandemic severity, disease control measures, and accelerating climate change are major contemporary global concerns.",bm25_rag,euvsdisinfo,English,,,3
nar_333,camp_367,"Global crises, including economic collapse and pandemic management, are being framed by political and financial forces.",bm25_rag,euvsdisinfo,German|Russian,,,3
nar_393,camp_368,External forces are manipulating geopolitical events to undermine the sovereignty of nations like Georgia and Venezuela.,bm25_rag,euvsdisinfo,RU,,,3
nar_884,camp_368,"Radical groups are blamed for violence and alleged chemical attacks, while Russia frames its military actions as a response to NATO.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_467,camp_369,Russian influence operations are allegedly targeting US politics while promoting questionable vaccine science.,bm25_rag,euvsdisinfo,EN|RU|UK,,,3
nar_633,camp_369,The claims link increased surveillance of the Muslim Brotherhood with strengthening Arab solidarity and a specific origin story.,bm25_rag,euvsdisinfo,ARABIC,,,3
nar_301,camp_370,Russian officials are scrutinizing US claims while political tensions involve historical accountability and threats to critics.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_676,camp_370,"Military exercises successfully fostered international cooperation, while other claims involve social media and app promotion.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,4
nar_226,camp_371,International tensions surround investigations into war crimes and territorial claims in Ukraine and Syria.,bm25_rag,euvsdisinfo,Arabic|English|Hungarian,,,3
nar_250,camp_371,Political deception and hidden government actions undermine democratic processes in various nations.,bm25_rag,euvsdisinfo,Russian|Serbian,,,3
nar_766,camp_372,"Global instability, including war and health crises, is being managed by political actors while official data remains questionable.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_17,camp_372,"Global geopolitical tensions involve covert operations, diplomatic defiance, and vaccine distribution concerns.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_339,camp_373,"Conflicting narratives portray the conflict as a struggle for regime change, territorial integrity, and internal civil breakdown.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_145,camp_373,"Political tensions are rising in Europe, involving EU sanctions, US foreign policy leverage, and calls for Czech departure from the EU.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_238,camp_374,Foreign interference and local instability are allegedly compromising the integrity of regional political and security situations.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_936,camp_374,Various geopolitical and economic events are being framed by specific narratives regarding international relations and domestic changes.,bm25_rag,euvsdisinfo,English|Russian,,,6
nar_550,camp_375,"Global instability is characterized by military conflict, domestic crises, and unrelated chaotic events.",bm25_rag,euvsdisinfo,ARABIC|EN,,,4
nar_291,camp_375,Political and military figures in various nations are expressing skepticism or resistance regarding current geopolitical conflicts.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_773,camp_376,"Russia's actions threaten Ukraine's independence, necessitating a careful balance between partnership and defense.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_661,camp_376,Security forces successfully thwarted multiple terrorist plots while the Strait of Hormuz remains open for oil tankers.,bm25_rag,euvsdisinfo,RU,,,3
nar_425,camp_377,"Geopolitical actors are signaling shifts in international alignments, including regarding European integration and regional conflicts.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_748,camp_377,Internal divisions and external pressures are driving the unsustainable collapse of Ukraine.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_538,camp_378,Disparate global events range from political demands and international disputes to regulatory changes and promotional offers.,bm25_rag,euvsdisinfo,ARABIC|GEORGIAN|RU|UK,,,4
nar_901,camp_379,"Geopolitical conflict and Western actions are linked to regional instability, including questionable university admissions in Yemen.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_154,camp_379,"Global political and energy dynamics involve vaccine discussions, geopolitical tensions, and increased LNG supply.",bm25_rag,euvsdisinfo,Czech|English,,,3
nar_441,camp_380,Russia's geopolitical and economic motives drive cyber operations aimed at influencing Western political outcomes.,bm25_rag,euvsdisinfo,EN|ES|RU,,,4
nar_354,camp_380,"International political and administrative hurdles, including lack of UN approval and varied national pressures, impede mission success.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_904,camp_381,Global elites are allegedly manipulating financial systems to cause economic collapse through restrictive measures.,bm25_rag,euvsdisinfo,Russian,,,3
nar_179,camp_381,"Russia is accused of involvement in international incidents, including pipeline sabotage and the downing of MH17.",bm25_rag,euvsdisinfo,English|German|Ukrainian,,,3
nar_513,camp_382,"Political actions and disinformation campaigns are undermining global narratives regarding vaccination, elections, and past tragedies.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_34,camp_382,"International actions involve complex geopolitical disputes over Syria, Iran's nuclear program, and mission access.",bm25_rag,euvsdisinfo,English,,,3
nar_215,camp_383,"Global events, including conflicts and domestic incidents, are being framed as interconnected narratives.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_941,camp_383,Russia and its allies claim Western actions threaten peace in Donbas while seeking international forums against Ukraine's policies.,bm25_rag,euvsdisinfo,Arabic|English|Spanish,,,3
nar_704,camp_384,EU sanctions are expanding due to actions undermining Ukraine's sovereignty amidst regional crises.,bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_290,camp_384,"Major global powers are engaged in geopolitical tensions, using military and political pressure while facing internal strain.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_124,camp_385,"Misinformation campaigns are undermining public trust in political figures, scientific progress, and global health initiatives.",bm25_rag,euvsdisinfo,Russian|Ukrainian,,,3
nar_212,camp_385,"Western influence is allegedly driving ideological restructuring in Ukraine, potentially destabilizing the region.",bm25_rag,euvsdisinfo,Russian,,,3
nar_435,camp_386,Geopolitical tensions are influencing decisions regarding Russian infrastructure and vaccine approvals in Ukraine.,bm25_rag,euvsdisinfo,ARABIC|EN|UK,,,3
nar_915,camp_386,Political disputes over insurrection claims intersect with border migration and Eastern European defense strategies.,bm25_rag,euvsdisinfo,English|Lithuanian|Polish,,,3
nar_66,camp_387,"Western actions are allegedly hindering effective countermeasures against Russian influence in health, sports, and military aid.",bm25_rag,euvsdisinfo,Russian,,,3
nar_152,camp_387,European nations exhibit internal divisions regarding vaccine policies and geopolitical tensions with Russia.,bm25_rag,euvsdisinfo,English,,,3
nar_634,camp_388,"Egypt is actively engaging in international diplomacy to boost governance, economy, and global presence.",bm25_rag,euvsdisinfo,ARABIC,,,3
nar_121,camp_388,Disinformation campaigns and legal disputes are complicating narratives surrounding US foreign policy and military involvement.,bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_776,camp_389,Disparate events highlight issues ranging from severe weather and political delays to public health opportunities.,bm25_rag,euvsdisinfo,RU,,,3
nar_484,camp_389,"Various political and health narratives involve alleged secret planning, geopolitical maneuvering, and public health advice.",bm25_rag,euvsdisinfo,ARABIC|EN|RU|SK,,,4
nar_637,camp_390,Specific events challenge broad assumptions about historical interconnectedness and geopolitical actions.,bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,4
nar_871,camp_390,The provided sub-claims lack a unified narrative thread connecting them.,bm25_rag,euvsdisinfo,Arabic|English|Italian|Russian,,,5
nar_867,camp_391,"Russian actions are framed by conflicting narratives, ranging from global warnings to allegations of war crimes and disinformation.",bm25_rag,euvsdisinfo,English|Hungarian|Russian,,,3
nar_853,camp_391,Ukraine's defense success contrasts with geopolitical shifts and the implications of Russian annexation tactics.,bm25_rag,euvsdisinfo,English|Italian,,,3
nar_177,camp_392,"The provided claims cover unrelated topics of political controversy, online gambling, and journalistic persecution.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_893,camp_392,"These disparate claims involve political controversy, policy shifts, and alleged public misconduct.",bm25_rag,euvsdisinfo,English|Lithuanian|Russian,,,3
nar_827,camp_393,"The provided claims discuss Russian influence, Belarusian foreign policy, and military action against Russia.",bm25_rag,euvsdisinfo,RU,,,3
nar_101,camp_393,"Russia's actions in the region threaten stability, escalating violence and geopolitical instability across Eastern Europe.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_660,camp_394,"Western military actions and global politics are characterized by hypocrisy, instability, and manipulation.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_822,camp_394,NATO's post-Cold War restructuring and denials regarding chemical weapons suggest geopolitical shifts and disputed historical narratives.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_123,camp_395,"Russian investment in Crimea has failed to deliver promised development, fueling disillusionment amid geopolitical tensions.",bm25_rag,euvsdisinfo,Russian|Ukrainian,,,3
nar_127,camp_395,Ukraine seeks peace talks while narratives suggest US involvement in pipeline attacks and Ukraine's democratic alignment.,bm25_rag,euvsdisinfo,Armenian|English,,,3
nar_133,camp_396,Russia is escalating tensions with Ukraine while neighboring countries assist migrants fleeing the conflict.,bm25_rag,euvsdisinfo,English|Ukrainian,,,3
nar_796,camp_396,"Misinformation narratives often distort historical events, economic realities, and political funding claims.",bm25_rag,euvsdisinfo,RU,,,3
nar_165,camp_396,Western powers allegedly seek to divide Ukraine and exploit its conflict for geopolitical and financial gain.,bm25_rag,euvsdisinfo,Georgian|Russian,,,3
nar_620,camp_397,Various actors are accused of manipulating narratives and concealing evidence regarding political events in Russia and Ukraine.,bm25_rag,euvsdisinfo,DE|EN|RU,,,3
nar_604,camp_397,NATO's actions and historical framing are criticized for selectively portraying threats while altering geopolitical realities.,bm25_rag,euvsdisinfo,RU,,,3
nar_619,camp_398,"Russia disputes sanctions legality, while regional political tensions involve military claims and historical accountability.",bm25_rag,euvsdisinfo,ARABIC|RU,,,3
nar_356,camp_398,"US missile tests, Ukrainian desertions, and regional nuclear tensions highlight escalating geopolitical instability.",bm25_rag,euvsdisinfo,RU,,,3
nar_383,camp_326,"Western actions, including media campaigns and energy policies, are framed as provocative containment against Russia.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_805,camp_399,"Allegations involve staged provocations, international diplomatic gestures, and accusations of chemical warfare.",bm25_rag,euvsdisinfo,EN|RU,,,3
nar_419,camp_399,Putin is accused of rewriting history while Russia seeks military alliances to counter Turkish influence in Eastern Donbas.,bm25_rag,euvsdisinfo,ARABIC|AZERBAIJANI|RU,,,3
nar_544,camp_400,"The provided claims cover unrelated topics of war crimes, military readiness, and evolving consent laws.",bm25_rag,euvsdisinfo,EN|HUNGARIAN,,,3
nar_74,camp_400,Global powers are actively manipulating crises while geopolitical tensions persist between major world actors.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_446,camp_25,"Misinformation campaigns target political figures, military events, and international alliances with fabricated narratives.",bm25_rag,euvsdisinfo,RU|UK,,,3
nar_475,camp_401,Russian state-sponsored poisonings are linked to geopolitical maneuvering affecting EU sanctions and environmental policy.,bm25_rag,euvsdisinfo,EN|ITALIAN|RU,,,3
nar_876,camp_401,"Savchenko's public persona shifted to a militant figure, reflecting survival and power dynamics in a tense political climate.",bm25_rag,euvsdisinfo,Russian,,,3
nar_213,camp_402,"Some narratives suggest US foreign policy, including military aid and international oversight, is driven by self-serving political or military interests.",bm25_rag,euvsdisinfo,Arabic|German|Serbian,,,3
nar_593,camp_402,"Italian political efforts, declining child welfare needs, and Ukrainian aid corruption represent diverse current global issues.",bm25_rag,euvsdisinfo,EN|NORWEGIAN|RU,,,3
nar_135,camp_403,"Political and international dynamics involve accusations of bias, strategic alliances, and electoral pressures.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_203,camp_403,"Global events are influenced by powerful, often hidden actors and geopolitical maneuvering.",bm25_rag,euvsdisinfo,Arabic|French|Hungarian,,,3
nar_594,camp_404,Western powers are accused of using media and military actions to advance political agendas against adversaries.,bm25_rag,euvsdisinfo,ARABIC|ES|RU,,,3
nar_398,camp_404,"A secretive elite is allegedly manipulating global events, including regional conflicts, for hidden agendas.",bm25_rag,euvsdisinfo,HUNGARIAN|RU,,,3
nar_799,camp_405,Livestock farming contributes to pollution while displaced persons face struggles accessing social support.,bm25_rag,euvsdisinfo,RU|UK,,,3
nar_390,camp_125,"Misinformation narratives involve geopolitical conflict, unsubstantiated origins of the coronavirus, and vaccine promotion.",bm25_rag,euvsdisinfo,ARABIC|EN|UK,,,3
nar_322,camp_80,Russia uses disinformation and cyberwarfare while political actors in Eastern Europe face accusations of destabilization.,bm25_rag,euvsdisinfo,English|Russian,,,3
nar_378,camp_405,"Political survival and potential conflict surround Poroshenko, while peace talks and religious efforts continue.",bm25_rag,euvsdisinfo,ARABIC|RU|UK,,,3
nar_8,camp_406,Authorities are installing balance meters in Mestia to combat illegal cryptocurrency mining via electricity monitoring.,bm25_rag,euvsdisinfo,GEORGIAN|Georgian,,,4
nar_510,camp_406,EU tensions with Belarus rise amid claims of Ukrainian protection for past political figures and EU internal weakness.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_79,camp_407,"Geopolitical conflicts and economic policies are framed as having significant, uneven global impacts.",bm25_rag,euvsdisinfo,Arabic|English|Russian,,,4
nar_460,camp_11,Misinformation narratives often recycle footage and fabricate claims across diverse geopolitical conflicts.,bm25_rag,euvsdisinfo,EN|RU,,,3
nar_825,camp_407,Military operations involve risks from contractor incidents and the use of banned munitions.,bm25_rag,euvsdisinfo,EN,,,3
nar_370,camp_408,"The status of Donbas under the Minsk Agreements is disputed, with aid provision lacking full international confirmation.",bm25_rag,euvsdisinfo,RU,,,3
nar_608,camp_408,Global powers are escalating military and nuclear tensions while facing coordinated Western disinformation campaigns.,bm25_rag,euvsdisinfo,EN,,,3
nar_158,camp_409,"Perceptions of geopolitical threats are shifting, with regional views questioning established alliances and power dynamics.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_923,camp_409,"Russian and Ukrainian narratives involve accusations of atrocities, cyber warfare, and domestic economic threats.",bm25_rag,euvsdisinfo,Arabic|Russian,,,3
nar_1,camp_411,"Authorities are implementing price stabilization measures, including a ""family basket"" and GMO feed restrictions.",bm25_rag,euvsdisinfo,GEORGIAN|Georgian|RU|Russian,,,5
nar_336,camp_364,Political actions in Europe are framed by concerns over Russian influence and national sovereignty.,bm25_rag,euvsdisinfo,English|Polish|Russian|Spanish,,,6
nar_37,camp_410,"Various actors are accused of military aggression, treaty violations, and internal deception in the region.",bm25_rag,euvsdisinfo,German|Russian,,,4
nar_302,camp_397,Western and Ukrainian authorities are accused of manipulating historical events and evidence to serve political agendas.,bm25_rag,euvsdisinfo,English|German|Russian,,,3
nar_407,camp_229,"Misinformation narratives blend technical failures, false health claims, and fabricated criminal events.",bm25_rag,euvsdisinfo,EN|RU,,,4
nar_169,camp_410,"Current geopolitical shifts present a severe military challenge to Russia, requiring international cooperation.",bm25_rag,euvsdisinfo,English|Russian,,,3
nar_2,camp_411,"The claims cover diverse, unrelated topics across various domains.",bm25_rag,euvsdisinfo,ARABIC|Arabic|EN|English|FR|GEORGIAN|Georgian|ITALIAN|Italian|RU|Russian|UK|Ukrainian,,,83
nar_699,camp_411,"The claims cover diverse topics including vehicle models, regional Italian cuisine, and medical procedures.",bm25_rag,euvsdisinfo,ITALIAN,,,3
nar_129,camp_412,Political actors are using manufactured crises and internal distrust to undermine public confidence in democratic processes.,bm25_rag,euvsdisinfo,Arabic|English|Russian,,,3
nar_817,camp_412,"Reports detail widespread election irregularities, military violence, and official administrative updates.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,3
nar_653,camp_413,"Geopolitical conflicts and military actions are driving global events, overshadowing public health concerns.",bm25_rag,euvsdisinfo,ARABIC|EN|RU,,,5
nar_330,camp_413,"Misinformation spreads across various domains, including economics, political events, and public health.",bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_232,camp_414,The narrative mixes violent conflict imagery with unrelated domestic observations and claims of severe internal societal crises.,bm25_rag,euvsdisinfo,Arabic|English,,,3
nar_188,camp_414,Geopolitical tensions and alleged threats are driving strategic shifts while misinformation circulates about health risks and foreign intelligence operations.,bm25_rag,euvsdisinfo,English|Finnish|Russian,,,3
nar_838,camp_415,"Climate change impacts are occurring despite low climate sensitivity, while solar energy offers a proven power solution.",bm25_rag,euvsdisinfo,English,,,3
nar_565,camp_415,"Geopolitical tensions involve military posturing, nuclear threats, and cultural outreach across Russia, Belarus, and Israel.",bm25_rag,euvsdisinfo,RU,,,3
nar_959,camp_415,"US foreign policy aims to build democratic alliances against global threats, while other claims involve secret biological experiments and political controversies.",bm25_rag,euvsdisinfo,English|Polish|Spanish,,,3
nar_631,camp_416,Allegations of human remains in construction and technical setbacks are being disputed or reported across various domains.,bm25_rag,euvsdisinfo,EN|RU,,,3
